plot_ID,mean_5yr,sd_5yr,sum_5yr,n_obs_5yr,mean_10yr,sd_10yr,sum_10yr,n_obs_10yr
3820,1209.786639,88.14218346,6048.933197,5,1220.687111,75.3862435,12206.87111,10
3821,1251.292426,55.17105393,6256.462128,5,1259.894234,65.24641555,12598.94234,10
3822,1251.292426,55.17105393,6256.462128,5,1259.894234,65.24641555,12598.94234,10
3823,1144.811368,82.26677249,5724.056839,5,1145.604379,75.11416845,11456.04379,10
3824,1144.811368,82.26677249,5724.056839,5,1145.604379,75.11416845,11456.04379,10
3825,1539.176202,104.8822175,7695.881012,5,1561.000793,102.6085934,15610.00793,10
3826,1539.176202,104.8822175,7695.881012,5,1561.000793,102.6085934,15610.00793,10
3827,1514.109271,33.21931999,7570.546356,5,1580.476825,94.16979737,15804.76825,10
3828,1514.109271,33.21931999,7570.546356,5,1580.476825,94.16979737,15804.76825,10
3829,1514.109271,33.21931999,7570.546356,5,1580.476825,94.16979737,15804.76825,10
3830,1251.117017,59.99953709,6255.585083,5,1308.351831,91.76505137,13083.51831,10
3831,1251.117017,59.99953709,6255.585083,5,1308.351831,91.76505137,13083.51831,10
3832,1303.734958,50.51618243,6518.674789,5,1366.228172,103.2463914,13662.28172,10
3833,1303.734958,50.51618243,6518.674789,5,1366.228172,103.2463914,13662.28172,10
3834,1257.366016,63.73960583,6286.830078,5,1320.616959,92.57904115,13206.16959,10
3835,1257.366016,63.73960583,6286.830078,5,1320.616959,92.57904115,13206.16959,10
3836,1257.366016,63.73960583,6286.830078,5,1320.616959,92.57904115,13206.16959,10
3837,1257.366016,63.73960583,6286.830078,5,1320.616959,92.57904115,13206.16959,10
3838,1259.190631,58.38056908,6295.953156,5,1320.663176,88.99348471,13206.63176,10
3839,1224.758209,52.91154409,6123.791046,5,1276.774417,80.66367518,12767.74417,10
3840,1224.758209,52.91154409,6123.791046,5,1276.774417,80.66367518,12767.74417,10
3841,1277.962067,58.21735785,6389.810333,5,1334.581955,85.09755303,13345.81955,10
3842,1277.962067,58.21735785,6389.810333,5,1334.581955,85.09755303,13345.81955,10
3843,1508.542261,62.57116972,7542.711304,5,1582.489642,108.2541008,15824.89642,10
3844,1238.540356,64.25059179,6192.701782,5,1289.556522,83.59513332,12895.56522,10
3845,1238.540356,64.25059179,6192.701782,5,1289.556522,83.59513332,12895.56522,10
3846,1206.22034,51.00035233,6031.1017,5,1253.580664,81.06205794,12535.80664,10
3847,1206.22034,51.00035233,6031.1017,5,1253.580664,81.06205794,12535.80664,10
3848,1495.42952,65.58745755,7477.147598,5,1573.15994,99.322288,15731.5994,10
3849,1495.42952,65.58745755,7477.147598,5,1573.15994,99.322288,15731.5994,10
3850,1495.42952,65.58745755,7477.147598,5,1573.15994,99.322288,15731.5994,10
3851,1495.42952,65.58745755,7477.147598,5,1573.15994,99.322288,15731.5994,10
3852,963.9642212,60.64766457,4819.821106,5,991.1785706,52.61290635,9911.785706,10
3853,963.9642212,60.64766457,4819.821106,5,991.1785706,52.61290635,9911.785706,10
3854,1160.293619,67.09264052,5801.468094,5,1225.899007,90.13806358,12258.99007,10
3855,1160.293619,67.09264052,5801.468094,5,1225.899007,90.13806358,12258.99007,10
3856,1160.293619,67.09264052,5801.468094,5,1225.899007,90.13806358,12258.99007,10
3857,1160.293619,67.09264052,5801.468094,5,1225.899007,90.13806358,12258.99007,10
3858,889.7792328,56.73488264,4448.896164,5,924.0609604,54.2112923,9240.609604,10
3859,889.7792328,56.73488264,4448.896164,5,924.0609604,54.2112923,9240.609604,10
3860,927.9292145,69.18546775,4639.646072,5,968.5315247,68.01855976,9685.315247,10
3861,927.9292145,69.18546775,4639.646072,5,968.5315247,68.01855976,9685.315247,10
3862,1241.574243,99.82043424,6207.871216,5,1306.053995,102.4727831,13060.53995,10
3863,1241.574243,99.82043424,6207.871216,5,1306.053995,102.4727831,13060.53995,10
3864,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3865,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3866,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3867,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3868,1088.56203,60.11653271,5442.81015,5,1155.280763,87.15477948,11552.80763,10
3869,1088.56203,60.11653271,5442.81015,5,1155.280763,87.15477948,11552.80763,10
3870,1088.56203,60.11653271,5442.81015,5,1155.280763,87.15477948,11552.80763,10
3871,1026.40683,61.30131583,5132.034149,5,1086.380505,83.66403006,10863.80505,10
3872,1026.40683,61.30131583,5132.034149,5,1086.380505,83.66403006,10863.80505,10
3873,1026.40683,61.30131583,5132.034149,5,1086.380505,83.66403006,10863.80505,10
3874,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3875,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3876,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3877,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3878,1144.548312,62.18553088,5722.741562,5,1207.467679,84.15048121,12074.67679,10
3879,1026.40683,61.30131583,5132.034149,5,1086.380505,83.66403006,10863.80505,10
3880,1219.3948,85.93748522,6096.973999,5,1287.536697,98.13294998,12875.36697,10
3881,1219.3948,85.93748522,6096.973999,5,1287.536697,98.13294998,12875.36697,10
3882,1244.838281,97.95359911,6224.191406,5,1308.113071,102.1425902,13081.13071,10
3883,1244.838281,97.95359911,6224.191406,5,1308.113071,102.1425902,13081.13071,10
3884,1244.838281,97.95359911,6224.191406,5,1308.113071,102.1425902,13081.13071,10
3885,1244.838281,97.95359911,6224.191406,5,1308.113071,102.1425902,13081.13071,10
3886,1562.817758,88.23157801,7814.088791,5,1626.403972,125.560028,16264.03972,10
3887,1562.817758,88.23157801,7814.088791,5,1626.403972,125.560028,16264.03972,10
3888,2014.853027,89.43712628,10074.26514,5,2089.116779,127.8840066,20891.16779,10
3889,2014.853027,89.43712628,10074.26514,5,2089.116779,127.8840066,20891.16779,10
3890,1218.336737,42.93831277,6091.683685,5,1305.500903,105.2236709,13055.00903,10
3891,1218.336737,42.93831277,6091.683685,5,1305.500903,105.2236709,13055.00903,10
3892,1218.336737,42.93831277,6091.683685,5,1305.500903,105.2236709,13055.00903,10
3893,1218.336737,42.93831277,6091.683685,5,1305.500903,105.2236709,13055.00903,10
3894,1218.336737,42.93831277,6091.683685,5,1305.500903,105.2236709,13055.00903,10
3895,1224.025781,47.33157379,6120.128906,5,1305.414008,101.4175156,13054.14008,10
3896,1224.025781,47.33157379,6120.128906,5,1305.414008,101.4175156,13054.14008,10
3897,1200.574237,37.43942441,6002.871185,5,1280.33447,93.4862999,12803.3447,10
3898,1200.574237,37.43942441,6002.871185,5,1280.33447,93.4862999,12803.3447,10
3899,1200.574237,37.43942441,6002.871185,5,1280.33447,93.4862999,12803.3447,10
3900,1243.7065,47.89744396,6218.532501,5,1321.59278,97.01050856,13215.9278,10
3901,1243.7065,47.89744396,6218.532501,5,1321.59278,97.01050856,13215.9278,10
3902,1189.306705,48.05933093,5946.533524,5,1264.605377,93.96763761,12646.05377,10
3903,1962.386609,80.97394329,9811.933044,5,2034.758493,113.3589643,20347.58493,10
3904,1962.386609,80.97394329,9811.933044,5,2034.758493,113.3589643,20347.58493,10
3905,2014.853027,89.43712628,10074.26514,5,2089.116779,127.8840066,20891.16779,10
3906,2014.853027,89.43712628,10074.26514,5,2089.116779,127.8840066,20891.16779,10
3907,1244.099858,31.80409351,6220.49929,5,1328.842814,103.5879482,13288.42814,10
3908,1244.099858,31.80409351,6220.49929,5,1328.842814,103.5879482,13288.42814,10
3909,1171.497839,95.51622514,5857.489197,5,1214.483101,84.5081219,12144.83101,10
3910,1171.497839,95.51622514,5857.489197,5,1214.483101,84.5081219,12144.83101,10
3911,1171.497839,95.51622514,5857.489197,5,1214.483101,84.5081219,12144.83101,10
3912,1109.097983,75.50894074,5545.489914,5,1149.506181,76.03769709,11495.06181,10
3913,1109.097983,75.50894074,5545.489914,5,1149.506181,76.03769709,11495.06181,10
3914,1015.261511,87.81473279,5076.307556,5,1061.143201,93.63894169,10611.43201,10
3915,1015.261511,87.81473279,5076.307556,5,1061.143201,93.63894169,10611.43201,10
3916,1015.261511,87.81473279,5076.307556,5,1061.143201,93.63894169,10611.43201,10
3917,1015.261511,87.81473279,5076.307556,5,1061.143201,93.63894169,10611.43201,10
3918,1122.922699,91.45639546,5614.613495,5,1176.560078,99.48112422,11765.60078,10
3919,1122.922699,91.45639546,5614.613495,5,1176.560078,99.48112422,11765.60078,10
3920,1352.845749,57.42514701,6764.228745,5,1429.500954,121.8861382,14295.00954,10
3921,1352.845749,57.42514701,6764.228745,5,1429.500954,121.8861382,14295.00954,10
3922,1352.845749,57.42514701,6764.228745,5,1429.500954,121.8861382,14295.00954,10
3923,1511.374255,74.61091772,7556.871277,5,1586.849655,113.5314507,15868.49655,10
3924,1479.355045,82.15962568,7396.775223,5,1542.861731,108.2378372,15428.61731,10
3925,1745.242072,77.6340166,8726.210358,5,1798.927109,112.6450728,17989.27109,10
3926,1745.242072,77.6340166,8726.210358,5,1798.927109,112.6450728,17989.27109,10
3927,1530.416318,69.53956439,7652.081589,5,1584.679918,105.548987,15846.79918,10
3928,1487.370566,70.40847318,7436.852829,5,1529.202353,110.580486,15292.02353,10
3929,1605.373041,61.69597315,8026.865204,5,1655.767996,105.3899538,16557.67996,10
3930,1385.504013,64.29910885,6927.520065,5,1451.068556,106.5467189,14510.68556,10
3931,1385.504013,64.29910885,6927.520065,5,1451.068556,106.5467189,14510.68556,10
3932,1546.294348,67.0158923,7731.471741,5,1609.734271,107.3131779,16097.34271,10
3933,1546.294348,67.0158923,7731.471741,5,1609.734271,107.3131779,16097.34271,10
3934,1546.294348,67.0158923,7731.471741,5,1609.734271,107.3131779,16097.34271,10
3935,1385.504013,64.29910885,6927.520065,5,1451.068556,106.5467189,14510.68556,10
3936,1385.504013,64.29910885,6927.520065,5,1451.068556,106.5467189,14510.68556,10
3937,1417.048892,60.40260628,7085.244461,5,1495.662428,121.8669535,14956.62428,10
3938,1417.048892,60.40260628,7085.244461,5,1495.662428,121.8669535,14956.62428,10
3939,1582.361957,86.16484531,7911.809784,5,1645.345914,112.6938447,16453.45914,10
3940,1692.738336,102.6794597,8463.691681,5,1745.002481,120.4690615,17450.02481,10
3941,1692.738336,102.6794597,8463.691681,5,1745.002481,120.4690615,17450.02481,10
3942,1490.055148,89.38378699,7450.275742,5,1562.84373,123.6306444,15628.4373,10
3943,1490.055148,89.38378699,7450.275742,5,1562.84373,123.6306444,15628.4373,10
3944,1692.738336,102.6794597,8463.691681,5,1745.002481,120.4690615,17450.02481,10
3945,1692.738336,102.6794597,8463.691681,5,1745.002481,120.4690615,17450.02481,10
3946,1432.534311,77.14200199,7162.671555,5,1474.121066,104.2441255,14741.21066,10
3947,1432.534311,77.14200199,7162.671555,5,1474.121066,104.2441255,14741.21066,10
3948,1482.106882,97.89606831,7410.534409,5,1534.013321,122.0263295,15340.13321,10
3949,1482.106882,97.89606831,7410.534409,5,1534.013321,122.0263295,15340.13321,10
3950,1482.106882,97.89606831,7410.534409,5,1534.013321,122.0263295,15340.13321,10
3951,1508.082825,80.62516905,7540.414124,5,1549.414888,101.6165953,15494.14888,10
3952,1508.082825,80.62516905,7540.414124,5,1549.414888,101.6165953,15494.14888,10
3953,1692.738336,102.6794597,8463.691681,5,1745.002481,120.4690615,17450.02481,10
3954,1669.537842,38.80954442,8347.689209,5,1714.284506,81.11467604,17142.84506,10
3955,1684.328809,102.072829,8421.644043,5,1726.163632,108.2582732,17261.63632,10
3956,1425.702451,49.10777633,7128.512253,5,1454.755693,107.3042785,14547.55693,10
3957,1425.702451,49.10777633,7128.512253,5,1454.755693,107.3042785,14547.55693,10
3958,1371.807413,77.82781374,6859.037064,5,1422.102351,107.5970083,14221.02351,10
3959,1371.807413,77.82781374,6859.037064,5,1422.102351,107.5970083,14221.02351,10
3960,1430.848175,80.67564391,7154.240875,5,1478.720609,100.755858,14787.20609,10
3961,1578.088623,74.17482196,7890.443115,5,1649.314093,141.1554271,16493.14093,10
3962,1550.702368,99.64307848,7753.511841,5,1581.217975,119.8643181,15812.17975,10
3963,1452.876443,72.47359095,7264.382217,5,1514.986235,128.336918,15149.86235,10
3964,1452.876443,72.47359095,7264.382217,5,1514.986235,128.336918,15149.86235,10
3965,1371.807413,77.82781374,6859.037064,5,1422.102351,107.5970083,14221.02351,10
3966,1342.65827,70.14873099,6713.291351,5,1399.70952,123.7987319,13997.0952,10
3967,1342.65827,70.14873099,6713.291351,5,1399.70952,123.7987319,13997.0952,10
3968,1513.369775,127.903709,7566.848877,5,1578.814188,143.1266984,15788.14188,10
3969,1513.369775,127.903709,7566.848877,5,1578.814188,143.1266984,15788.14188,10
3970,1438.221811,132.4224779,7191.109055,5,1498.321135,140.101412,14983.21135,10
3971,1438.221811,132.4224779,7191.109055,5,1498.321135,140.101412,14983.21135,10
3972,1637.582483,139.0687309,8187.912415,5,1709.854678,146.2978179,17098.54678,10
3973,1396.240192,110.4023572,6981.200958,5,1440.854503,116.3901002,14408.54503,10
3974,1396.240192,110.4023572,6981.200958,5,1440.854503,116.3901002,14408.54503,10
3975,1396.240192,110.4023572,6981.200958,5,1440.854503,116.3901002,14408.54503,10
3976,1396.240192,110.4023572,6981.200958,5,1440.854503,116.3901002,14408.54503,10
3977,1529.154337,84.07859434,7645.771683,5,1577.627211,106.7920923,15776.27211,10
3978,1421.832584,76.6286171,7109.162918,5,1459.992336,95.31781615,14599.92336,10
3979,1396.240192,110.4023572,6981.200958,5,1440.854503,116.3901002,14408.54503,10
3980,1637.582483,139.0687309,8187.912415,5,1709.854678,146.2978179,17098.54678,10
3981,1392.610587,89.4074356,6963.052933,5,1437.185915,129.356969,14371.85915,10
3982,1392.610587,89.4074356,6963.052933,5,1437.185915,129.356969,14371.85915,10
3983,1490.441937,92.94057461,7452.209686,5,1546.626961,129.6740356,15466.26961,10
3984,1380.879547,115.8240214,6904.397736,5,1431.182639,117.968056,14311.82639,10
3985,1380.879547,115.8240214,6904.397736,5,1431.182639,117.968056,14311.82639,10
3986,1414.818182,95.54446495,7074.090912,5,1465.368541,129.3777901,14653.68541,10
3987,1319.068782,57.05804204,6595.34391,5,1393.048573,141.8160306,13930.48573,10
3988,1319.068782,57.05804204,6595.34391,5,1393.048573,141.8160306,13930.48573,10
3989,1412.872693,79.10580006,7064.363464,5,1497.403128,146.2714975,14974.03128,10
3990,1296.044318,68.04501085,6480.221588,5,1358.418585,126.1917565,13584.18585,10
3991,1349.490335,72.63575628,6747.451675,5,1407.581326,123.8039128,14075.81326,10
3992,1623.848151,139.2501476,8119.240753,5,1694.866556,139.2967128,16948.66556,10
3993,1637.582483,139.0687309,8187.912415,5,1709.854678,146.2978179,17098.54678,10
3994,902.5442261,22.00877075,4512.72113,5,928.8603424,37.09864342,9288.603424,10
3995,813.6528549,26.91130247,4068.264275,5,840.9049591,40.2931122,8409.049591,10
3996,923.2177567,19.42134997,4616.088783,5,953.3055351,46.12497891,9533.055351,10
3997,923.2177567,19.42134997,4616.088783,5,953.3055351,46.12497891,9533.055351,10
3998,1280.445833,125.5920236,6402.229164,5,1331.110374,131.2451647,13311.10374,10
3999,1280.445833,125.5920236,6402.229164,5,1331.110374,131.2451647,13311.10374,10
4000,1231.382674,118.7441657,6156.913368,5,1296.113633,131.9934914,12961.13633,10
4001,1231.382674,118.7441657,6156.913368,5,1296.113633,131.9934914,12961.13633,10
4002,1137.221712,60.67062671,5686.108559,5,1205.587786,132.1195722,12055.87786,10
4003,1137.221712,60.67062671,5686.108559,5,1205.587786,132.1195722,12055.87786,10
4004,1133.585919,53.82518202,5667.929596,5,1220.998322,148.803847,12209.98322,10
4005,1133.585919,53.82518202,5667.929596,5,1220.998322,148.803847,12209.98322,10
4006,1170.311301,51.81322263,5851.556503,5,1260.483377,149.1210034,12604.83377,10
4007,1110.607462,62.14922087,5553.037308,5,1201.227996,151.3864144,12012.27996,10
4008,1265.559824,58.6982231,6327.799118,5,1301.966026,66.83297255,13019.66026,10
4009,1336.530615,106.7251706,6682.653076,5,1390.781581,119.1619826,13907.81581,10
4010,1336.530615,106.7251706,6682.653076,5,1390.781581,119.1619826,13907.81581,10
4011,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4012,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4013,1557.95163,69.56349542,7789.758148,5,1652.646594,116.9249668,16526.46594,10
4014,1587.597406,85.4920442,7937.98703,5,1674.717419,112.6751212,16747.17419,10
4015,1587.597406,85.4920442,7937.98703,5,1674.717419,112.6751212,16747.17419,10
4016,1587.597406,85.4920442,7937.98703,5,1674.717419,112.6751212,16747.17419,10
4017,1587.597406,85.4920442,7937.98703,5,1674.717419,112.6751212,16747.17419,10
4018,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4019,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4020,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4021,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4022,1557.95163,69.56349542,7789.758148,5,1652.646594,116.9249668,16526.46594,10
4023,1557.95163,69.56349542,7789.758148,5,1652.646594,116.9249668,16526.46594,10
4024,1557.95163,69.56349542,7789.758148,5,1652.646594,116.9249668,16526.46594,10
4025,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4026,1367.031668,55.85511461,6835.15834,5,1469.664523,124.2163729,14696.64523,10
4027,1367.031668,55.85511461,6835.15834,5,1469.664523,124.2163729,14696.64523,10
4028,1367.031668,55.85511461,6835.15834,5,1469.664523,124.2163729,14696.64523,10
4029,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4030,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4031,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4032,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4033,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4034,1304.205618,67.56837482,6521.028091,5,1410.522543,135.9739767,14105.22543,10
4035,1304.205618,67.56837482,6521.028091,5,1410.522543,135.9739767,14105.22543,10
4036,1304.205618,67.56837482,6521.028091,5,1410.522543,135.9739767,14105.22543,10
4037,1304.205618,67.56837482,6521.028091,5,1410.522543,135.9739767,14105.22543,10
4038,1304.205618,67.56837482,6521.028091,5,1410.522543,135.9739767,14105.22543,10
4039,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4040,1380.795422,72.47936473,6903.977112,5,1479.156012,128.7666938,14791.56012,10
4041,1483.165318,88.39770973,7415.826591,5,1576.664557,126.4331973,15766.64557,10
4042,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4043,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4044,1450.855191,76.52665433,7254.275955,5,1523.025038,97.33588889,15230.25038,10
4045,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4046,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4047,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4048,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4049,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4050,1549.478107,92.86382047,7747.390533,5,1629.979431,109.0840921,16299.79431,10
4051,1554.329468,99.42243698,7771.647339,5,1627.758951,106.9099164,16277.58951,10
4052,1554.329468,99.42243698,7771.647339,5,1627.758951,106.9099164,16277.58951,10
4053,1420.639423,62.98816715,7103.197113,5,1515.462311,118.7924192,15154.62311,10
4054,1420.639423,62.98816715,7103.197113,5,1515.462311,118.7924192,15154.62311,10
4055,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4056,1568.518097,68.09665918,7842.590485,5,1662.971057,115.0058031,16629.71057,10
4057,1761.424896,89.32524586,8807.124481,5,1876.643463,146.3431139,18766.43463,10
4058,1761.424896,89.32524586,8807.124481,5,1876.643463,146.3431139,18766.43463,10
4059,1327.848392,67.89739436,6639.241959,5,1419.409491,113.5516469,14194.09491,10
4060,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4061,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4062,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4063,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4064,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4065,1324.715176,53.03005309,6623.575882,5,1412.636452,107.1972931,14126.36452,10
4066,1324.715176,53.03005309,6623.575882,5,1412.636452,107.1972931,14126.36452,10
4067,1503.631549,55.88041516,7518.157745,5,1596.456496,115.1929884,15964.56496,10
4068,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4069,1480.532901,64.7819154,7402.664505,5,1578.33448,120.3325993,15783.3448,10
4070,1387.548495,63.89285201,6937.742477,5,1476.760274,111.3381257,14767.60274,10
4071,1335.813403,47.26284954,6679.067017,5,1432.64745,113.9484109,14326.4745,10
4072,1367.031668,55.85511461,6835.15834,5,1469.664523,124.2163729,14696.64523,10
4073,1444.286801,55.57935329,7221.434006,5,1527.170192,110.5694408,15271.70192,10
4074,1572.845209,80.38524901,7864.226044,5,1653.80101,119.5600129,16538.0101,10
4075,1411.503418,67.2624018,7057.51709,5,1506.840042,129.9569711,15068.40042,10
4076,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4077,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4078,135.6958609,7.861695528,678.4793043,5,131.9871164,9.595927263,1319.871164,10
4079,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4080,102.4195426,9.940905103,512.097713,5,96.92388277,10.53390686,969.2388277,10
4081,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4082,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4083,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4084,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4085,225.4918877,7.414763748,1127.459438,5,222.9350096,11.30607022,2229.350096,10
4086,225.4918877,7.414763748,1127.459438,5,222.9350096,11.30607022,2229.350096,10
4087,225.4918877,7.414763748,1127.459438,5,222.9350096,11.30607022,2229.350096,10
4088,197.0394295,11.91452098,985.1971474,5,187.5731867,15.89239926,1875.731867,10
4089,361.3267731,16.54466686,1806.633865,5,362.9196846,18.66438444,3629.196846,10
4090,381.6066376,26.66059716,1908.033188,5,380.8105263,27.18262677,3808.105263,10
4091,514.0320145,11.82199327,2570.160072,5,508.7725281,23.32549168,5087.725281,10
4092,550.5819382,25.33563209,2752.909691,5,531.1699409,32.95892136,5311.699409,10
4093,550.5819382,25.33563209,2752.909691,5,531.1699409,32.95892136,5311.699409,10
4094,75.61531191,3.375505626,378.0765595,5,76.36938858,7.527685334,763.6938858,10
4095,75.61531191,3.375505626,378.0765595,5,76.36938858,7.527685334,763.6938858,10
4096,92.26778679,9.057502209,461.3389339,5,90.85709333,9.960226078,908.5709333,10
4097,171.6620033,18.85337746,858.3100166,5,173.2535971,19.85674084,1732.535971,10
4098,220.3174911,5.187196615,1101.587456,5,226.5962229,12.28590276,2265.962229,10
4099,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4100,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4101,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4102,167.9034676,11.06489378,839.5173378,5,162.1891886,11.50726857,1621.891886,10
4103,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4104,135.7808731,14.67268878,678.9043655,5,129.8031498,13.56315764,1298.031498,10
4105,103.0131386,8.879887266,515.0656929,5,97.86423693,9.575180929,978.6423693,10
4106,103.0131386,8.879887266,515.0656929,5,97.86423693,9.575180929,978.6423693,10
4107,103.0131386,8.879887266,515.0656929,5,97.86423693,9.575180929,978.6423693,10
4108,103.0131386,8.879887266,515.0656929,5,97.86423693,9.575180929,978.6423693,10
4109,103.0131386,8.879887266,515.0656929,5,97.86423693,9.575180929,978.6423693,10
4110,162.0384407,8.689852004,810.1922035,5,154.2989613,16.98972542,1542.989613,10
4111,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4112,191.5451618,5.047842734,957.7258091,5,189.3396965,12.02020882,1893.396965,10
4113,225.3939137,7.057067483,1126.969568,5,219.1318741,12.46119061,2191.318741,10
4114,225.3939137,7.057067483,1126.969568,5,219.1318741,12.46119061,2191.318741,10
4115,197.0394295,11.91452098,985.1971474,5,187.5731867,15.89239926,1875.731867,10
4116,357.278405,15.98832482,1786.392025,5,355.83592,16.62386679,3558.3592,10
4117,430.4438301,25.34719607,2152.219151,5,421.4757603,26.56630182,4214.757603,10
4118,379.3551807,24.99378332,1896.775904,5,379.2319021,25.97920409,3792.319021,10
4119,514.0320145,11.82199327,2570.160072,5,508.7725281,23.32549168,5087.725281,10
4120,335.4049385,5.337763012,1677.024693,5,328.2508308,20.10511923,3282.508308,10
4121,550.5819382,25.33563209,2752.909691,5,531.1699409,32.95892136,5311.699409,10
4122,550.5819382,25.33563209,2752.909691,5,531.1699409,32.95892136,5311.699409,10
4123,135.7050667,20.75139135,678.5253334,5,131.0344597,17.34792147,1310.344597,10
4124,77.98479176,3.045281626,389.9239588,5,79.64785666,7.849505594,796.4785666,10
4125,92.26778679,9.057502209,461.3389339,5,90.85709333,9.960226078,908.5709333,10
4126,79.04217176,4.555526391,395.2108588,5,79.25375404,8.003094058,792.5375404,10
4127,79.04217176,4.555526391,395.2108588,5,79.25375404,8.003094058,792.5375404,10
4128,134.215424,16.19368069,671.0771198,5,131.1116859,13.88114065,1311.116859,10
4129,134.215424,16.19368069,671.0771198,5,131.1116859,13.88114065,1311.116859,10
4130,134.215424,16.19368069,671.0771198,5,131.1116859,13.88114065,1311.116859,10
4131,326.6653145,14.4308486,1633.326572,5,334.1616669,31.13025829,3341.616669,10
4132,171.6620033,18.85337746,858.3100166,5,173.2535971,19.85674084,1732.535971,10
4133,171.6620033,18.85337746,858.3100166,5,173.2535971,19.85674084,1732.535971,10
4134,171.6620033,18.85337746,858.3100166,5,173.2535971,19.85674084,1732.535971,10
4135,77.98479176,3.045281626,389.9239588,5,79.64785666,7.849505594,796.4785666,10
4136,344.8406738,22.56661728,1724.203369,5,351.0143154,30.17462644,3510.143154,10
4137,195.8322102,21.61207198,979.1610508,5,197.7121929,21.65596401,1977.121929,10
4138,195.8322102,21.61207198,979.1610508,5,197.7121929,21.65596401,1977.121929,10
4139,195.8322102,21.61207198,979.1610508,5,197.7121929,21.65596401,1977.121929,10
4140,190.9352795,32.0238728,954.6763973,5,185.3030418,26.93053881,1853.030418,10
4141,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4142,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
4143,133.4321678,11.88068916,667.1608391,5,125.9901806,12.72668125,1259.901806,10
