plot_ID,arcticdem_elev,chelsa_glacial_extent,worldclim_bio_1,worldclim_bio_2,worldclim_bio_3,worldclim_bio_4,worldclim_bio_5,worldclim_bio_6,worldclim_bio_7,worldclim_bio_8,worldclim_bio_9,worldclim_bio_10,worldclim_bio_11,worldclim_bio_12,worldclim_bio_13,worldclim_bio_14,worldclim_bio_15,worldclim_bio_16,worldclim_bio_17,worldclim_bio_18,worldclim_bio_19,nasa_slope,nasa_aspect,nasa_tri,nasa_elev,soilgrids_bdod,soilgrids_cfvo,soilgrids_nitrogen,soilgrids_ocd,soilgrids_phh2o,soilgrids_silt,soilgrids_soc,soilgrids_cec,soilgrids_clay,chr_glim_lith,chr_gum_sed_type,chr_gum_grain_size,chr_gum_mineralogy,chr_gum_age,chr_gum_thickness
2928,NA,Inf,9.954166412,10.14166641,32.2983017,815.4041138,26.39999962,-5,31.39999962,18.28333282,1.333333373,19.63333321,-0.433333308,558,76,29,30.06247139,200,96,189,108,1.551918745,138.6824646,0.625,109,1.399999976,6,6,3.099999905,6.300000191,20,37.5,26.6,16.6,su,Us,sl,NA,hu,NA
2929,NA,Inf,9.987500191,10.17500019,32.30158615,820.9642944,26.60000038,-4.900000095,31.5,18.38333321,1.333333373,19.75,-0.449999958,556,76,28,30.88389587,202,93,189,104,1.240614414,124.3165283,0.875,99,1.399999976,9,5.699999809,3.099999905,6.400000095,24,37.29999924,25.3,28.9,su,Gf,sl,NA,hu,NA
2930,NA,Inf,10.15833378,10.28333378,32.43953705,829.0515747,27,-4.699999809,31.70000076,18.61666679,1.416666746,20.03333282,-0.366666585,556,77,29,30.84445572,202,94,191,105,1.925876856,212.0913696,0.75,94,1.399999976,7,5.699999809,3.200000048,6.599999905,35,27.39999962,24.3,32.6,su,Gf,sc,NA,pu,NA
2931,NA,Inf,10.16250038,10.29166698,32.46582413,829.0661011,27,-4.699999809,31.70000076,18.61666679,1.416666746,20.03333282,-0.366666585,555,76,29,30.56484604,201,94,190,107,1.239544511,55.64970016,0.625,94,1.399999976,7,6,3.400000095,6.599999905,34,26.70000076,24.3,34.7,su,Gf,sc,NA,pu,NA
2932,NA,Inf,10.13333321,10.3166666,32.64767838,824.7543335,26.89999962,-4.699999809,31.59999847,18.53333282,1.416666746,19.91666603,-0.349999934,556,76,29,30.20640945,200,95,189,107,2.795872688,1.27E-13,1.125,96,1.399999976,8,6.5,3.200000048,6.5,31,30.89999962,24.4,33.6,su,Gf,sc,NA,pu,NA
2933,NA,Inf,10.13333321,10.3166666,32.64767838,824.7543335,26.89999962,-4.699999809,31.59999847,18.53333282,1.416666746,19.91666603,-0.349999934,556,76,29,30.20640945,200,95,189,107,3.725532532,0,1.5,94,1.399999976,8,6.5,3.200000048,6.5,31,30.89999962,24.4,33.6,su,Gf,sc,NA,pu,NA
2934,NA,Inf,10.07499981,10.25,32.74760437,818.6199341,26.5,-4.800000191,31.29999924,18.39999962,1.399999976,19.75,-0.349999994,558,76,30,29.03986931,198,98,186,111,1.214556098,343.6933594,0.375,93,1.399999976,10,6.300000191,3.299999952,6.699999809,38,34.40000153,24.2,27.1,su,Gf,sc,NA,pu,NA
2935,NA,Inf,10.08333302,10.26666641,32.80085373,818.4028931,26.5,-4.800000191,31.29999924,18.41666603,1.399999976,19.75,-0.333333313,561,77,30,29.0341053,199,99,187,111,2.428012609,343.6940918,1,96,1.399999976,10,6.099999905,3.299999952,6.599999905,42,33.40000153,25.2,29.8,su,Gf,sl,NA,hu,NA
2936,NA,Inf,8.829166412,10.35833359,31.97016335,847.460022,26.10000038,-6.300000191,32.40000153,17.58333397,-0.249999985,19.08333397,-1.683333397,537,88,20,52.11115646,234,66,227,67,3.329618488,348.3279448,1.5,263,1.299999952,22,4.199999809,4.099999905,6.5,37,46.70000076,26.2,44,ss,NA,NA,NA,NA,NA
2937,NA,Inf,8.795833588,10.24166679,31.70794678,845.5698853,26,-6.300000191,32.29999924,17.5,-0.266666621,19.01666641,-1.700000048,535,88,20,52.08654022,233,66,226,67,8.620861047,173.3151783,3.625,267,1.299999952,24,4.199999809,4.099999905,6.5,39,45.40000153,28.3,42.4,ss,NA,NA,NA,NA,NA
2938,NA,Inf,8.716666222,10.3166666,31.94014549,843.4758301,25.89999962,-6.400000095,32.29999924,17.43333244,-0.333333403,18.93333244,-1.733333349,537,89,20,52.59235382,235,66,228,67,2.425870668,163.8681336,1.25,274,1.299999952,23,4.300000191,4.300000191,6.400000095,38,49.40000153,25.9,38.5,ss,NA,NA,NA,NA,NA
2939,NA,Inf,8.683333397,10.26666641,31.78534698,845.4620361,25.89999962,-6.400000095,32.29999924,17.41666603,-0.383333415,18.91666603,-1.800000072,539,88,20,52.37127686,235,66,228,67,10.41267338,116.2906667,3.25,335,1.299999952,20,3.900000095,4.199999809,6.5,36,41.29999924,28.3,42.1,ss,NA,NA,NA,NA,NA
2940,NA,Inf,8.850000381,10.3166666,31.84156418,848.9298096,26.10000038,-6.300000191,32.40000153,17.63333321,-0.266666621,19.11666679,-1.683333397,538,87,20,51.00580978,232,67,224,68,4.649022201,205.7341192,2,260,1.299999952,21,4.099999905,3.799999952,6.599999905,38,41.40000153,29.4,44.8,ss,NA,NA,NA,NA,NA
2941,NA,Inf,8.933333397,10.55000019,32.26299667,854.0154419,26.29999924,-6.400000095,32.70000076,17.76666641,-0.233333334,19.25,-1.683333397,535,87,20,52.28775024,234,65,226,67,6.256377585,294.1004773,2,251,1.299999952,20,3.900000095,3.900000095,6.699999809,40,42.20000076,0,0,ss,NA,NA,NA,NA,NA
2942,NA,Inf,7.262499809,9.158332825,31.58045959,764.1992798,22.29999924,-6.699999809,29,15.03333282,-2,16.63333321,-2,590,92,25,46.51464844,245,82,240,82,9.890583992,81.94957733,3,842,1.200000048,17,4.900000095,4.800000191,6.099999905,37,58.59999847,26.8,29.6,ss,NA,NA,NA,NA,NA
2943,NA,Inf,8.008333206,9.166666985,31.17913818,780.3549194,23.20000076,-6.199999809,29.40000153,15.96666718,-1.516666532,17.51666641,-1.516666532,578,89,24,46.53247452,240,79,232,79,8.69179821,34.38652802,3.375,617,1.299999952,18,5,4.599999905,6.400000095,37,53.29999924,32,31.4,ss,NA,NA,NA,NA,NA
2944,NA,Inf,7.354166508,8.991666794,31.1130352,764.2894897,22.29999924,-6.599999905,28.89999962,15.14999962,-0.98333329,16.73333359,-1.916666627,594,92,25,46.52795029,246,83,241,83,20.03863335,169.0805511,9,664,1.200000048,17,4.699999809,4.800000191,6.099999905,37,66,27.7,27.2,ss,NA,NA,NA,NA,NA
2945,NA,Inf,8.350000381,9.25,31.25,786.0054321,23.70000076,-5.900000095,29.60000038,16.36666679,-0.183333352,17.95000076,-1.233333349,576,88,24,45.99766541,238,79,230,79,18.4240818,31.2215004,7.5,490,1.200000048,16,4.800000191,4.5,6.199999809,36,52.5,0,0,ss,NA,NA,NA,NA,NA
2946,NA,Inf,7.712500095,9.208333015,31.42775917,772.9963379,22.89999962,-6.400000095,29.29999924,15.60000038,-1.683333397,17.18333435,-1.683333397,584,90,25,45.81936264,241,82,235,82,14.38318634,154.765213,5.875,673,1.200000048,17,4.900000095,4.699999809,6.199999809,37,56.40000153,25.3,27.5,ss,NA,NA,NA,NA,NA
2947,NA,Inf,8.720832825,9.391666412,31.20154953,795.3971558,24.29999924,-5.800000191,30.09999847,16.83333206,0.116666675,18.41666603,-0.99999994,568,88,23,46.19894028,234,77,228,77,16.57230568,3.326251507,6.875,529,1.299999952,18,4.900000095,4.400000095,6.599999905,35,46.40000153,30.2,38.1,ss,NA,NA,NA,NA,NA
2948,NA,Inf,8.629166603,9.108333588,30.98072624,764.6729736,24.39999962,-5,29.39999962,16.23333359,0.400000036,17.91666603,-0.933333278,723,91,43,22.44121933,237,136,223,144,9.459332466,208.4383392,3.75,512,1.200000048,12,6.400000095,4.199999809,6,33,58.79999924,25.6,34.1,sc,NA,NA,NA,NA,NA
2949,NA,Inf,9.066666603,9.699999809,32.11920547,775.7557373,25.20000076,-5,30.20000076,16.78333282,0.75,18.46666718,-0.666666687,716,87,43,21.07797432,231,136,217,144,1.001079202,256.5321655,0.875,445,1.299999952,12,5.5,4,6.099999905,33,46.79999924,24.6,33.9,sc,NA,NA,NA,NA,NA
2950,NA,Inf,9.166666985,9.416666985,31.28460693,778.5281372,25.20000076,-4.900000095,30.10000038,16.89999962,0.800000072,18.58333397,-0.616666675,710,88,43,21.3062439,229,135,217,144,19.51867104,158.4221954,8.25,508,1.200000048,13,6.400000095,4.099999905,6,37,51.40000153,24.9,30.3,sc,NA,NA,NA,NA,NA
2951,NA,Inf,8.966666222,9.449999809,31.60535049,773.2908936,24.89999962,-5,29.89999962,16.64999962,0.649999976,18.31666565,-0.75,713,89,43,21.80421066,232,135,219,144,11.12548637,6.617991924,4.75,378,1.200000048,13,6.699999809,4.199999809,5.900000095,35,53.40000153,26.7,28.8,sc,NA,NA,NA,NA,NA
2952,NA,Inf,9.083333015,9.383333206,31.38238525,775.5037842,25.10000038,-4.800000191,29.90000153,16.79999924,0.75,18.48333359,-0.633333325,716,89,43,22.00672531,233,135,218,144,7.837837219,239.8285828,3.25,434,1.299999952,11,5.599999905,4,6,33,50.79999924,25.1,31.4,sc,NA,NA,NA,NA,NA
2953,NA,Inf,9.237500191,9.625,31.87086105,780.6672974,25.39999962,-4.800000191,30.20000076,17,0.866666675,18.68333244,-0.566666663,709,87,43,21.3903141,230,135,215,144,4.202543736,43.94554138,2.625,402,1.299999952,12,5.800000191,4,6.099999905,34,46.40000153,26,36.2,sc,NA,NA,NA,NA,NA
2954,NA,Inf,9.420833588,10.29166698,33.41450119,778.0028687,26.10000038,-4.699999809,30.79999924,17.25,1.133333325,18.85000038,-0.333333284,678,83,42,20.86297607,218,132,199,139,15.40768719,340.9252625,6.625,369,1.299999952,12,5.800000191,4.099999905,6.099999905,36,46.40000153,25.4,33.4,sc,NA,NA,NA,NA,NA
2955,NA,Inf,8.316666603,9.899999619,33.22147751,753.8155518,24.39999962,-5.400000095,29.79999924,15.85000038,0.25000006,17.48333359,-1.100000024,707,88,42,22.19251442,230,133,212,142,6.431536674,330.0497437,2.5,593,1.200000048,9,5.800000191,4.300000191,6.099999905,38,48.70000076,25.3,30.2,sc,NA,NA,NA,NA,NA
2956,NA,Inf,8.399999619,10.08333302,33.61111069,756.2316895,24.60000038,-5.400000095,30,15.98333359,0.316666692,17.60000038,-1.050000072,703,87,42,21.66457748,227,133,210,141,5.81819582,183.166687,2.25,571,1.200000048,10,6.199999809,4.300000191,6,38,54.09999847,25.9,31.8,sc,NA,NA,NA,NA,NA
2957,NA,Inf,8.599999428,9.933333397,33.11111069,759.7697144,24.79999924,-5.199999809,30,16.20000076,0.466666579,17.83333206,-0.916666687,699,87,42,21.85371208,227,133,209,141,20.09150505,151.5163116,8.5,525,1.200000048,10,6.300000191,4.300000191,6,38,52.79999924,24.1,25.7,sc,NA,NA,NA,NA,NA
2958,NA,Inf,9.1875,10.39166641,33.7391777,772.3226929,25.79999924,-5,30.79999924,13.66666698,0.949999988,18.54999924,-0.483333349,684,84,42,21.15464973,220,132,201,140,9.604260445,9.575585365,4.125,403,1.299999952,12,6.199999809,4.199999809,6.099999905,36,46.40000153,23.5,28.8,sc,NA,NA,NA,NA,NA
2959,NA,Inf,8.133333206,9.300000191,32.29166794,739.1467285,23.60000038,-5.199999809,28.79999924,15.5,0.183333322,17.13333321,-1.066666603,733,91,44,21.5825634,236,139,222,145,20.01822853,277.7032776,6.25,667,1.200000048,13,6.900000095,4.5,5.800000191,36,74.80000305,25.3,33.7,sc,NA,NA,NA,NA,NA
2960,NA,Inf,5.079166889,8.725000381,30.72183228,744.7680054,19.5,-8.899999619,28.39999962,12.4333334,-3.283333302,13.94999981,-4.283333302,1090,145,60,32.42886734,400,184,395,201,17.76134109,191.9629059,7.625,817,1.100000024,17,10.19999981,6.400000095,5.800000191,36,100.9000015,27.7,27.2,sm,NA,NA,NA,NA,NA
2961,NA,Inf,5.525000095,8.916666985,30.96064758,753.0256958,20.10000038,-8.699999809,28.79999924,12.98333359,-2.916666508,14.44999981,-3.983333349,1049,140,56,33.0146637,387,174,382,191,13.31130981,210.6793823,5.375,825,1,18,8.100000381,6.5,5.599999905,36,92.90000153,30,26.2,sm,NA,NA,NA,NA,NA
2962,NA,Inf,6.112500191,8.908332825,30.71839142,760.3202515,20.79999924,-8.199999809,29,13.6833334,-2.366666555,15.11666679,-3.533333302,1035,137,56,31.75924683,377,176,372,195,18.95140648,224.6748505,6.75,694,1.200000048,17,9,6.199999809,5.900000095,35,82.90000153,26.9,24.8,sm,NA,NA,NA,NA,NA
2963,NA,Inf,5.991666794,9,30.92783546,761.4873047,20.70000076,-8.399999619,29.10000038,13.55000019,-2.516666651,15,-3.666666508,1025,135,55,32.36152649,375,171,371,191,18.17276764,244.2832031,5.75,681,1.100000024,16,9,6.300000191,5.900000095,36,83.19999695,28.4,26.1,sm,NA,NA,NA,NA,NA
2964,NA,Inf,6.470833302,8.925000191,30.67010307,764.9226074,21.20000076,-7.900000095,29.10000038,14.11666679,-2.033333302,15.51666641,-3.25,1020,134,54,31.07067299,368,172,362,196,32.94376373,35.27117157,14.25,539,1.100000024,16,8.300000191,6,5.800000191,34,85.69999695,27,23.8,sm,NA,NA,NA,NA,NA
2965,NA,Inf,6.320833206,8.841666222,30.48850632,763.0008545,21,-8,29,13.94999981,-2.166666508,15.35000038,-3.366666555,1020,135,54,31.72445107,371,171,365,193,22.86439705,41.16863251,8.625,650,1.200000048,16,8.300000191,6.099999905,5.900000095,36,76.40000153,25.8,23.4,sm,NA,NA,NA,NA,NA
2966,NA,Inf,4.754166603,8.691666603,30.93119812,737.5834351,19,-9.100000381,28.10000038,12.01666641,-3.549999952,13.55000019,-4.466666698,1024,142,55,34.83784103,385,169,381,181,17.05079651,185.622757,7,891,1.100000024,18,8.800000191,6.199999809,5.599999905,37,88.90000153,30.4,25.8,mt,NA,NA,NA,NA,NA
2967,NA,Inf,5.387499809,9.358333588,32.15922165,753.5012817,20.10000038,-9,29.10000038,12.83333302,-3.066666603,14.3166666,-4.116666794,1005,136,53,33.76635361,374,167,370,179,6.678090572,314.0401001,2.75,889,1.100000024,18,9.199999809,6.300000191,5.599999905,38,94.69999695,28.5,25.8,sm,NA,NA,NA,NA,NA
2968,NA,Inf,5.733333111,9.216666222,31.5639267,758.3904419,20.5,-8.699999809,29.20000076,13.21666718,-2.766666651,14.69999981,-3.866666555,962,133,49,35.36144257,364,155,358,168,19.796978,166.4824371,8.5,746,1.200000048,17,8.699999809,6.199999809,5.699999809,37,84.09999847,30.2,25,sm,NA,NA,NA,NA,NA
2969,NA,Inf,5.737500191,9.408333778,31.89265442,767.6414185,20.70000076,-8.800000191,29.5,13.35000038,-2.833333492,14.8166666,-4,956,133,49,35.72756577,364,154,357,168,39.77340317,355.8607178,19.5,754,1.100000024,16,8.199999809,6,5.699999809,37,78.80000305,29,23,sm,NA,NA,NA,NA,NA
2970,NA,Inf,5.779166698,9.491666794,32.17514038,762.3840332,20.70000076,-8.800000191,29.5,13.33333397,-2.733333349,14.80000019,-3.883333445,976,134,51,34.19032288,365,161,360,175,22.39805603,310.6721497,8.25,795,1.200000048,16,8.699999809,6.199999809,5.699999809,37,81.5,29.2,26.2,sm,NA,NA,NA,NA,NA
2971,NA,Inf,6.341666698,9.433333397,31.76206589,768.430603,21.29999924,-8.399999619,29.69999886,13.94999981,-2.25,15.39999962,-3.416666508,926,128,46,35.44439697,351,148,344,163,7.749507904,333.7868652,3.125,704,1.200000048,18,8.899999619,6.199999809,5.800000191,37,92.19999695,28.4,27.1,sm,NA,NA,NA,NA,NA
2972,NA,Inf,9.120833397,8.675000191,31.43115997,715.8226929,23.89999962,-3.700000048,27.60000038,17.91666603,0.316666633,17.91666603,0.316666633,621,78,31,31.46446991,224,100,224,100,9.578338623,34.91830826,3.625,350,1.299999952,12,8.399999619,4.5,5.900000095,52,51.5,23.8,23.2,sm,NA,NA,NA,NA,NA
2973,NA,Inf,9.120833397,8.675000191,31.43115997,715.8226929,23.89999962,-3.700000048,27.60000038,17.91666603,0.316666633,17.91666603,0.316666633,621,78,31,31.46446991,224,100,224,100,7.322063446,37.64616013,3.125,359,1.299999952,12,8.399999619,4.5,5.900000095,52,51.5,24.5,21.3,sm,NA,NA,NA,NA,NA
2974,NA,Inf,9.949999809,8.883333206,30.11299515,776.1091919,26,-3.5,29.5,19.41666603,1.883333445,19.41666603,0.25,685,97,34,38.19159317,268,107,268,111,1.216830492,196.6689148,0.5,147,1.200000048,7,7.599999905,4.099999905,5.900000095,33,43.59999847,25,20.2,su,Us,NA,NA,qu,NA
2975,NA,Inf,9.949999809,8.883333206,30.11299515,776.1091919,26,-3.5,29.5,19.41666603,1.883333445,19.41666603,0.25,685,97,34,38.19159317,268,107,268,111,1.164889455,216.8159332,0.5,147,1.200000048,7,7.599999905,4.099999905,5.900000095,33,43.59999847,24.4,24.8,su,Us,NA,NA,qu,NA
2976,NA,Inf,9.949999809,8.883333206,30.11299515,776.1091919,26,-3.5,29.5,19.41666603,1.883333445,19.41666603,0.25,685,97,34,38.19159317,268,107,268,111,1.21682179,196.6675415,1.125,144,1.200000048,7,7.599999905,4.099999905,5.900000095,33,43.59999847,25.2,24.4,su,Us,NA,NA,qu,NA
2977,NA,Inf,9.954166412,8.975000381,30.32094574,778.5080566,26.10000038,-3.5,29.60000038,19.46666718,1.866666675,19.46666718,0.233333349,679,96,33,37.88451767,265,106,265,110,0.781729221,206.5190887,2,143,1.200000048,7,8,4,6.099999905,36,45.40000153,27.1,24.1,su,Us,NA,NA,qu,NA
2978,NA,Inf,10.02083302,9.041666985,30.34116364,782.8632202,26.29999924,-3.5,29.79999924,19.58333206,1.883333325,19.58333206,0.233333349,672,95,33,37.93104935,262,106,262,109,0.781752229,206.5224762,0.375,144,1.299999952,7,8.300000191,4,6.400000095,38,43.09999847,25.8,25,su,Us,NA,NA,qu,NA
2979,NA,Inf,9.300000191,8.600000381,31.15942001,718.9639282,24.10000038,-3.5,27.60000038,18.14999962,0.466666698,18.14999962,0.466666698,612,77,30,32.61508942,223,96,223,96,7.198589325,65.23648071,2.875,329,1.299999952,12,7.599999905,4.300000191,6.300000191,52,49.09999847,24.2,24.8,sm,NA,NA,NA,NA,NA
2980,NA,Inf,9.300000191,8.600000381,31.15942001,718.9639282,24.10000038,-3.5,27.60000038,18.14999962,0.466666698,18.14999962,0.466666698,612,77,30,32.61508942,223,96,223,96,5.174830437,248.9308624,2.25,338,1.299999952,12,7.599999905,4.300000191,6.300000191,52,49.09999847,23.9,21.5,sm,NA,NA,NA,NA,NA
2981,NA,Inf,9.199999809,8.633333206,31.28019333,716.7033081,24,-3.599999905,27.60000038,18.01666641,0.400000066,18.01666641,0.400000066,617,77,31,31.51093102,222,98,222,98,11.10764122,29.47136688,4.5,343,1.299999952,12,8.300000191,4.5,6,53,52.09999847,23.8,23.2,sm,NA,NA,NA,NA,NA
2982,NA,Inf,8.449999809,9.466667175,33.10023499,727.9048462,23.79999924,-4.800000191,28.59999847,17.43333244,-0.450000048,17.43333244,-0.450000048,659,90,29,38.24599457,255,99,255,99,13.67461586,213.2452698,5.25,395,1.200000048,13,9,4.400000095,5.900000095,49,50.20000076,24.6,24.9,sm,El,lu,NA,NA,NA
2983,NA,Inf,8.612500191,9.675000191,33.59375,732.7846069,24.10000038,-4.699999809,28.79999924,17.63333321,-0.366666675,17.63333321,-0.366666675,645,88,28,38.82474899,250,96,250,96,8.891517639,195.740509,3.75,398,1.299999952,12,9.100000381,4.400000095,6.5,49,54.59999847,28.7,22.9,sm,El,lu,NA,NA,NA
2984,NA,Inf,8.612500191,9.675000191,33.59375,732.7846069,24.10000038,-4.699999809,28.79999924,17.63333321,-0.366666675,17.63333321,-0.366666675,645,88,28,38.82474899,250,96,250,96,10.83372021,178.184494,4.375,392,1.299999952,12,9.100000381,4.400000095,6.5,49,54.59999847,28.7,22.9,sm,El,lu,NA,NA,NA
2985,NA,Inf,8.970833778,9.808333397,33.82183838,737.4232178,24.5,-4.5,29,18.01666641,-0.100000024,18.01666641,-0.100000024,606,84,25,40.59135056,237,87,237,87,13.35510635,150.9567413,5.375,356,1.299999952,11,6.5,4.400000095,6.699999809,50,49.29999924,30.4,26.4,sm,NA,NA,NA,NA,NA
2986,NA,Inf,8.970833778,9.808333397,33.82183838,737.4232178,24.5,-4.5,29,18.01666641,-0.100000024,18.01666641,-0.100000024,606,84,25,40.59135056,237,87,237,87,11.12024307,150.4110107,4.5,366,1.299999952,11,6.5,4.400000095,6.699999809,50,49.29999924,30.4,26.4,sm,NA,NA,NA,NA,NA
2987,NA,Inf,7.537499905,9.708333015,33.0215416,750.8847046,23.20000076,-6.199999809,29.40000153,15.0666666,-0.466666609,16.68333435,-1.799999952,737,106,38,34.93751144,274,119,264,127,9.789224625,50.44218063,3.5,776,1.200000048,15,6.599999905,5,5.900000095,36,78.5,25.5,35,mt,NA,NA,NA,NA,NA
2988,NA,Inf,7.8125,9.808333397,33.13626099,757.7602539,23.5,-6.099999905,29.60000038,15.38333321,-0.300000042,16.98333359,-1.683333397,726,106,37,35.62760544,272,117,260,124,6.23123312,132.1371307,2.125,710,1.200000048,13,7.099999905,4.900000095,5.699999809,34,63.70000076,25.8,33.9,mt,NA,NA,NA,NA,NA
2989,NA,Inf,7.537499905,9.708333015,33.0215416,750.8847046,23.20000076,-6.199999809,29.40000153,15.0666666,-0.466666609,16.68333435,-1.799999952,737,106,38,34.93751144,274,119,264,127,7.969541073,141.7086945,3,726,1.200000048,15,6.599999905,5,5.900000095,36,78.5,25.7,31.4,mt,NA,NA,NA,NA,NA
2990,NA,Inf,7.537499905,9.708333015,33.0215416,750.8847046,23.20000076,-6.199999809,29.40000153,15.0666666,-0.466666609,16.68333435,-1.799999952,737,106,38,34.93751144,274,119,264,127,7.025514126,131.3352203,2.375,746,1.200000048,15,6.599999905,5,5.900000095,36,78.5,25.7,31.4,mt,NA,NA,NA,NA,NA
2991,NA,Inf,7.966666698,9.75,32.93918991,759.3757324,23.70000076,-5.900000095,29.60000038,15.5666666,-0.099999964,17.18333435,-1.516666651,721,104,37,35.11523056,268,116,257,124,7.924874306,307.874939,2.625,742,1.200000048,14,6.599999905,5,5.699999809,34,74.5,24.4,34.7,mt,NA,NA,NA,NA,NA
2992,NA,Inf,7.495833397,9.675000191,33.02047729,750.9008789,23,-6.300000191,29.29999924,15,-0.550000012,16.61666679,-1.883333445,743,108,38,35.20552444,277,121,265,127,13.43105125,276.8512268,4.5,728,1.200000048,12,6.800000191,4.900000095,5.900000095,35,63.20000076,25.9,30.2,mt,NA,NA,NA,NA,NA
2993,NA,Inf,7.9375,9.658333778,32.62950516,758.0151367,23.70000076,-5.900000095,29.60000038,15.55000019,-0.099999964,17.16666603,-1.5,722,104,37,35.09769058,269,117,259,124,13.09144211,168.5244598,5.5,713,1.200000048,13,6.400000095,5.099999905,5.699999809,34,73.59999847,26.5,34.1,mt,NA,NA,NA,NA,NA
2994,NA,Inf,7.495833397,9.675000191,33.02047729,750.9008789,23,-6.300000191,29.29999924,15,-0.550000012,16.61666679,-1.883333445,743,108,38,35.20552444,277,121,265,127,4.288204193,202.6816254,1.625,744,1.200000048,12,6.800000191,4.900000095,5.900000095,35,63.20000076,26.2,32.2,mt,NA,NA,NA,NA,NA
2995,NA,Inf,7.029166698,9.258333206,32.37179565,740.0198364,22.20000076,-6.400000095,28.60000038,14.44999981,-0.916666687,16.04999924,-2.166666746,762,111,39,35.1652565,283,123,273,131,8.773495674,42.41024399,3.25,847,1.100000024,15,7.400000095,5.400000095,5.599999905,37,68.69999695,25.8,22.4,mt,NA,NA,NA,NA,NA
2996,NA,Inf,7.608333111,9.766666412,33.10734558,753.6090088,23.29999924,-6.199999809,29.5,15.1833334,-0.416666627,16.78333282,-1.783333302,738,107,38,34.8378067,274,121,264,127,14.21238232,141.9393768,5.875,709,1.200000048,12,6.400000095,5,6.099999905,35,70.09999847,26.9,32,mt,NA,NA,NA,NA,NA
2997,NA,Inf,6.829166889,9.241666794,32.31351852,735.9053345,22,-6.599999905,28.60000038,14.19999981,-1.066666603,15.8166666,-2.283333302,774,111,40,34.62838364,287,126,276,133,10.49196625,272.5189819,3.375,910,1.100000024,13,7.300000191,5.099999905,5.800000191,38,69.69999695,27.4,25.6,mt,NA,NA,NA,NA,NA
2998,NA,Inf,7.608333111,9.766666412,33.10734558,753.6090088,23.29999924,-6.199999809,29.5,15.1833334,-0.416666627,16.78333282,-1.783333302,738,107,38,34.8378067,274,121,264,127,9.522614479,271.3901672,3.25,743,1.200000048,12,6.400000095,5,6.099999905,35,70.09999847,24.8,32,mt,NA,NA,NA,NA,NA
2999,NA,Inf,7.733333111,9.766666412,32.99549484,755.9922485,23.5,-6.099999905,29.60000038,15.3166666,-0.300000042,16.93333244,-1.683333278,736,107,38,35.21669006,274,119,264,126,13.51206684,285.7220154,4.25,711,1.200000048,11,6.599999905,4.900000095,5.800000191,35,70.90000153,26.1,34.2,mt,NA,NA,NA,NA,NA
3000,NA,Inf,7.658333302,9.633333206,32.76644135,753.376709,23.29999924,-6.099999905,29.39999962,15.21666622,-0.333333343,16.85000038,-1.700000048,736,107,38,35.21669006,274,119,264,126,10.8772192,291.1026306,3.5,728,1.200000048,11,6.400000095,4.900000095,5.900000095,34,67.80000305,26.3,35.1,mt,NA,NA,NA,NA,NA
3001,NA,Inf,7.716666698,9.800000191,33.10810852,755.7877808,23.39999962,-6.199999809,29.59999847,15.28333282,-0.350000024,16.89999962,-1.716666698,733,106,37,34.88928223,272,119,262,126,29.12332916,282.6586609,9.125,709,1.200000048,14,6.699999809,4.900000095,6,35,71.80000305,25.2,35.9,mt,NA,NA,NA,NA,NA
3002,NA,Inf,7.608333111,9.766666412,33.10734558,753.6090088,23.29999924,-6.199999809,29.5,15.1833334,-0.416666627,16.78333282,-1.783333302,738,107,38,34.8378067,274,121,264,127,5.754721165,332.6746826,2.375,731,1.200000048,12,6.400000095,5,6.099999905,35,70.09999847,26.7,32.7,mt,NA,NA,NA,NA,NA
3003,NA,Inf,7.608333111,9.766666412,33.10734558,753.6090088,23.29999924,-6.199999809,29.5,15.1833334,-0.416666627,16.78333282,-1.783333302,738,107,38,34.8378067,274,121,264,127,10.05783653,170.6181641,4.125,740,1.200000048,12,6.400000095,5,6.099999905,35,70.09999847,26.7,32.7,mt,NA,NA,NA,NA,NA
3004,NA,Inf,6.900000095,9.266666412,32.40093231,738.1949463,22.10000038,-6.5,28.60000038,14.30000019,-1.016666651,15.91666698,-2.233333349,767,111,40,35.01946259,285,125,275,132,6.661394119,98.0121994,2.25,802,1.200000048,12,6.900000095,5.199999809,5.800000191,38,65,26.6,28.9,mt,NA,NA,NA,NA,NA
3005,NA,Inf,7.495833397,9.675000191,33.02047729,750.9008789,23,-6.300000191,29.29999924,15,-0.550000012,16.61666679,-1.883333445,743,108,38,35.20552444,277,121,265,127,12.80245781,120.0963516,4.375,750,1.200000048,12,6.800000191,4.900000095,5.900000095,35,63.20000076,23.9,29.7,mt,NA,NA,NA,NA,NA
3006,NA,Inf,7.716666698,9.800000191,33.10810852,755.7877808,23.39999962,-6.199999809,29.59999847,15.28333282,-0.350000024,16.89999962,-1.716666698,733,106,37,34.88928223,272,119,262,126,5.574911594,242.7012787,1.75,721,1.200000048,14,6.699999809,4.900000095,6,35,71.80000305,24.7,30.4,mt,NA,NA,NA,NA,NA
