plot_ID,biomass,N,C,P,K,NP,NK,KP
4149,75.6,1.65962963,NA,0.124021164,1.130634921,13.38182594,1.467874023,9.116467581
4150,118.8,1.594208754,NA,0.097474747,0.706936027,16.35509507,2.255096208,7.252504354
4151,226.8,2.33303351,NA,0.13031746,1.72680776,17.90269324,1.351067307,13.25077821
4152,184,1.56073913,NA,0.11623913,1.340282609,13.42696844,1.164485102,11.53039092
4153,381.6,1.67721174,NA,0.146352201,1.908197065,11.46010602,0.878951011,13.03838994
4154,178.8,2.037449664,NA,0.180671141,1.60114094,11.27711738,1.272498637,8.862184249
4155,827.7,1.71009907,NA,0.312899601,3.115940558,5.465328382,0.548822751,9.958275907
4156,219.1,1.919374715,NA,0.20399361,4.147891374,9.408994306,0.462735048,20.33343777
4157,217.2,1.690239411,NA,0.099871087,1.305801105,16.92421162,1.294408011,13.07486625
4158,208.4,1.364395393,NA,0.128368522,1.362053743,10.62873804,1.001719205,10.61049642
4159,253.4,1.744664562,NA,0.319715864,3.502715075,5.456922094,0.498089204,10.95571246
4160,164.4,1.644306569,NA,0.121313869,0.762846715,13.55415158,2.155487514,6.288206957
4161,187.6,2.056609808,NA,0.145884861,0.75869936,14.09748615,2.710704551,5.20067233
4162,985.2,2.699651847,NA,0.401193666,3.841889972,6.729049025,0.702688486,9.576148124
4163,79.2,1.556363636,NA,0.07030303,1.113232323,22.13793112,1.398058252,15.83477018
4164,379.2,1.338924051,NA,0.270696203,2.123987342,4.946223982,0.630382312,7.846387642
4165,240,1.143333333,NA,0.105083333,1.050466667,10.8802538,1.088405153,9.996510741
4166,159.6,1.55433584,NA,0.079373434,0.923684211,19.58257016,1.682756749,11.63719603
4167,336.8,1.345855107,NA,0.08567696,1.616377672,15.70848344,0.832636537,18.865955
4168,84.4,1.81056872,NA,0.096919431,1.712796209,18.68117364,1.057083563,17.67237169
4169,157.6,1.442182741,NA,0.087715736,1.645583756,16.44155093,0.87639583,18.76041667
4170,231.6,2.000466321,NA,0.116407599,1.10851468,17.18501488,1.804636742,9.522700318
4171,225.6,1.479893617,NA,0.118421986,1.440744681,12.49678094,1.027172709,12.16619253
4172,196.4,1.231894094,NA,0.144358452,0.808350305,8.533577888,1.523960697,5.599604968
4173,41.6,1.364615385,NA,0.13375,1.094711538,10.20273185,1.246552482,8.184759163
4174,218.8,1.367879342,NA,0.113363803,1.431882998,12.06627959,0.955301057,12.63086594
4175,175.2,1.521255708,NA,0.090182648,1.296506849,16.86860767,1.173349535,14.37645576
4176,174.4,1.613738532,NA,0.127729358,1.860779817,12.63404559,0.867237766,14.56814507
4177,108,1.780555556,NA,0.172222222,1.316333333,10.33870969,1.352663122,7.643225814
4178,97.6,1.476393443,NA,0.208688525,1.244098361,7.074626854,1.186717618,5.961508238
4179,317.6,1.361032746,NA,0.127506297,1.269974811,10.67423945,1.071700584,9.960094841
4180,358,1.289463687,NA,0.150659218,1.473363128,8.558810434,0.875183899,9.779442291
4181,222,1.842756757,NA,0.189675676,1.355675676,9.71530349,1.359290271,7.147335413
4182,183.6,1.486013072,NA,0.152222222,0.555054466,9.762129684,2.677238295,3.646343213
4183,278.4,1.70137931,NA,0.113031609,1.628721264,15.05224357,1.044610485,14.40943183
4184,174.4,1.454977064,NA,0.239816514,1.353142202,6.067042839,1.075258064,5.642406269
4185,262.4,1.384969512,NA,0.251676829,1.175945122,5.502967903,1.177750123,4.67244095
4186,156.8,1.548571429,NA,0.11125,1.323928571,13.91974318,1.169678986,11.90048154
4187,339.2,1.4,NA,0.13,1.42,10.76923077,0.985915493,10.92307692
4188,188.8,1.270338983,NA,0.085063559,0.806504237,14.93399757,1.575117556,9.481195549
4189,274,1.378248175,NA,0.137649635,1.489445255,10.0127267,0.925343292,10.82055361
4190,63.6,1.53754717,NA,0.110880503,0.943459119,13.8667045,1.629691355,8.508791839
4191,510,1.266980392,NA,0.138603922,2.172109804,9.141014004,0.583294818,15.67134445
4192,128,1.31046875,NA,0.153625,1.56525,8.530309194,0.837226481,10.18877136
4193,252,1.474047619,NA,0.056190476,0.702857143,26.23305094,2.097222222,12.50847462
4194,395.2,1.457793522,NA,0.106882591,1.890172065,13.63920455,0.77124911,17.68456441
4195,188,1.662297872,NA,0.106808511,1.280297872,15.56334656,1.298368066,11.98685255
4196,83.6,1.6815311,NA,0.108660287,0.812583732,15.4751211,2.069363481,7.47820344
4197,229.2,1.398534031,NA,0.139267016,1.611204188,10.04210524,0.868005459,11.5691729
4198,116,1.289517241,NA,0.235862069,1.225586207,5.46725146,1.052163637,5.19619883
4199,362.4,1.346589404,NA,0.142119205,2.171324503,9.475069918,0.62016958,15.27819201
4200,296.8,1.095552561,NA,0.07425876,1.352533693,14.75317607,0.810000199,18.21379313
4201,740.8,1.187321814,NA,0.068644708,0.487343413,17.2966256,2.43631448,7.099504495
4202,435.2,1.004319853,NA,0.063152574,0.335487132,15.90307076,2.993616617,5.312327127
4203,452.4,1.396896552,NA,0.205747126,1.57908046,6.789385491,0.884626583,7.674860353
4204,204.8,1.687363281,NA,0.169570313,1.113867188,9.950817753,1.514869366,6.568762941
4205,223.6,1.54568873,NA,0.080948122,1.21529517,19.09480655,1.27186281,15.0132596
4206,112.4,2.002633452,NA,0.086156584,1.31544484,23.2441139,1.522400173,15.26807098
4207,370.4,1.937840173,NA,0.139265659,2.099352052,13.91470221,0.923065844,15.07444166
4208,307.2,1.501861979,NA,0.088242188,1.358984375,17.01977266,1.105135575,15.40061966
4209,312.4,1.371690141,NA,0.102432778,1.339871959,13.39112507,1.023747181,13.08050006
4210,551.2,1.937822932,NA,0.15203193,2.178693759,12.74615755,0.88944255,14.33050122
4211,605.2,1.148757436,NA,0.088572373,1.888479841,12.96970372,0.608297431,21.32131924
4212,310.4,1.465902062,NA,0.132306701,1.301417526,11.07957534,1.126388751,9.836368953
4213,268.8,1.419880952,NA,0.110505952,1.445119048,12.84890928,0.982535628,13.07729604
4214,225.2,1.67,NA,0.13,1.66,12.84615385,1.006024096,12.76923077
4215,274.8,1.500873362,NA,0.106011645,1.627671033,14.15762732,0.922098711,15.35370037
4216,28.8,1.273333333,NA,0.093333333,1.056666667,13.64285719,1.205047318,11.32142862
4217,304.8,1.280866142,NA,0.117060367,1.607637795,10.9419283,0.796738013,13.73340812
4218,134.4,1.480982143,NA,0.093303571,1.177410714,15.87272735,1.257829681,12.61913881
4219,501.2,1.387717478,NA,0.132952913,1.297573823,10.43766132,1.069470926,9.759649441
4220,324.8,1.181736453,NA,0.105541872,1.455689655,11.19684946,0.811805215,13.79253208
4221,146.4,1.851748634,NA,0.116584699,1.578961749,15.88329043,1.172763454,13.54347322
4222,353.6,1.328642534,NA,0.185226244,1.544524887,7.173079286,0.860227339,8.338585579
4223,79.2,1.498787879,NA,0.131010101,1.307777778,11.44024673,1.146057002,9.982266772
4224,157.2,1.402519084,NA,0.143002545,1.433791349,9.807651213,0.97818911,10.02633449
4225,514.4,1.220435459,NA,0.169051322,1.973359253,7.219319225,0.618455792,11.67313707
4226,290.4,1.346694215,NA,0.093057851,1.945950413,14.47158086,0.692049605,20.9111901
4227,125.6,1.099012739,NA,0.070191083,0.633853503,15.65744097,1.733859218,9.030399246
4228,225.6,1.201666667,NA,0.093971631,1.214911348,12.7875472,0.989098233,12.9284906
4229,135.6,1.342123894,NA,0.119616519,1.524542773,11.22022197,0.880345188,12.74525279
4230,144.8,1.483425414,NA,0.146298343,1.618674033,10.13972806,0.916444808,11.06419936
4231,226.4,1.237738516,NA,0.185547703,1.442226148,6.670729392,0.858213892,7.772805185
4232,228.8,1.359615385,NA,0.283671329,1.660804196,4.792924931,0.818648814,5.854677672
4233,59.2,1.722702703,NA,0.324324324,2.062972973,5.311666673,0.8350583,6.36083334
4234,180.8,1.54039823,NA,0.275929204,2.376415929,5.582584981,0.648202283,8.612411787
4235,89.2,1.353856502,NA,0.135381166,0.484080717,10.00033123,2.796757761,3.575687308
4236,105.6,1.531136364,NA,0.181060606,1.061287879,8.45648536,1.442715397,5.861506279
4237,70.8,1.178587571,NA,0.190282486,1.215084746,6.193883608,0.969963268,6.385688833
4238,77.2,2.486891192,NA,0.235958549,1.84626943,10.5395257,1.346981731,7.824549853
4239,56,1.3665,NA,0.114857143,1.327214286,11.89738804,1.029600129,11.55534825
4240,108.8,1.082316176,NA,0.127867647,0.878051471,8.464347326,1.23263409,6.866877522
4241,167.2,1.883253589,NA,0.325454545,0.951196172,5.786533382,1.979879277,2.922669806
4242,68.4,1.69,NA,0.170526316,1.708421053,9.910493815,0.989217498,10.01851851
4243,106.8,1.248913858,NA,0.286666667,1.249625468,4.356676244,0.999430541,4.359158604
4244,91.2,1.401315789,NA,0.288289474,1.344736842,4.860794151,1.042074364,4.664536736
4245,415.2,1.41,NA,0.15,0.71,9.4,1.985915493,4.733333333
4246,227.6,1.250193322,NA,0.095940246,1.324639719,13.03095806,0.943798758,13.80692435
4247,116,1.313448276,NA,0.163793103,1.278965517,8.018947391,1.026961445,7.808421073
4248,201.2,1.220337972,NA,0.111093439,1.051252485,10.98478887,1.160841938,9.46277741
4249,154,1.435116883,NA,0.197636364,1.529558442,7.261400959,0.938255671,7.739256132
4250,111.2,1.180467626,NA,0.121079137,1.305827338,9.749554343,0.90399978,10.78490787
4251,150.4,1.491728723,NA,0.215638298,1.215531915,6.917735564,1.227223,5.636901823
4252,130.4,1.428220859,NA,0.220429448,1.326380368,6.479265234,1.076780759,6.017255771
4253,81.2,1.321576355,NA,0.20679803,0.913793103,6.390662208,1.44625337,4.418770832
4254,86,1.626883721,NA,0.212511628,2.002697674,7.655504484,0.812346138,9.423943964
4255,369.6,1.943376623,NA,0.229155844,1.495735931,8.480589406,1.299277889,6.527155952
4256,207.6,1.26,NA,0.1,0.97,12.6,1.298969072,9.7
4257,79.6,1.048442211,NA,0.105728643,0.954623116,9.91634983,1.098278675,9.028992418
4258,97.2,1.005679012,NA,0.105061728,1.169876543,9.572267953,0.85964542,11.13513518
4259,53.6,1.535074627,NA,0.228619403,0.956567164,6.71454219,1.604774536,4.184103149
4260,56.6,1.826678445,NA,0.151130742,1.641060071,12.08674305,1.113108824,10.85854572
4261,225.6,1.837021277,NA,0.131010638,1.426489362,14.02192452,1.287791782,10.88834757
4262,69.2,1.564855491,NA,0.126936416,1.601098266,12.32786887,0.977363803,12.613388
4263,61.2,1.315882353,NA,0.203398693,1.347843137,6.469473002,0.97628746,6.626606676
4264,84.8,1.619882075,NA,0.197900943,0.92495283,8.185317616,1.751313172,4.673817193
4265,37.6,1.514042553,NA,0.128191489,1.727446809,11.81078841,0.876462618,13.47551871
4266,120.4,1.080930233,NA,0.093023256,1.371162791,11.61999998,0.788331072,14.73999997
4267,147.6,1.112357724,NA,0.105528455,0.494227642,10.54083208,2.25069913,4.683359024
4268,139.2,1.133793103,NA,0.107241379,1.178965517,10.57234729,0.961684703,10.99356916
4269,253.2,1.273981043,NA,0.214218009,1.791469194,5.947123909,0.711137566,8.362831876
4270,145.6,1.304230769,NA,0.261153846,1.41956044,4.994108986,0.918756773,5.43572481
4271,234,1.499111111,NA,0.180222222,1.113111111,8.31812578,1.346775804,6.176325531
4272,28.4,1.384084507,NA,0.146901408,1.697042254,9.421860048,0.815586355,11.55225315
4273,104.8,1.316412214,NA,0.109007634,0.67740458,12.07633049,1.943317558,6.214285689
4274,149.6,0.896363636,NA,0.160909091,0.923636364,5.570621464,0.97047244,5.740112993
4275,268.4,1.310983607,NA,0.109672131,0.900983607,11.9536622,1.455058224,8.215246652
4276,80,1.904,NA,0.171,1.5347,11.13450292,1.240633349,8.974853801
4277,164.8,1.310145631,NA,0.154781553,1.537548544,8.464481753,0.852100336,9.933667896
4278,111.6,1.360967742,NA,0.198709677,1.473225806,6.849025989,0.923801183,7.413961052
4279,190,1.92,NA,0.23,1.46,8.347826087,1.315068493,6.347826087
4280,110.8,2.09166065,NA,0.200469314,1.812382671,10.43381956,1.154094377,9.040698723
4281,172.8,1.439259259,NA,0.225,1.327962963,6.396707818,1.083809789,5.902057613
4282,222,1.47,NA,0.12,1.26,12.25,1.166666667,10.5
4283,157.6,1.605736041,NA,0.114111675,1.31928934,14.07161924,1.21712197,11.56138791
4284,129.2,1.205975232,NA,0.196408669,1.226996904,6.140132399,0.98286738,6.247162665
4285,111.6,1.71125448,NA,0.304301075,1.580035842,5.62355713,1.083047887,5.192343938
4286,208.8,1.621762452,NA,0.16835249,1.270651341,9.633136118,1.276323724,7.54756488
4287,296.8,1.250458221,NA,0.100431267,1.382021563,12.45088565,0.904803698,13.76086954
4288,103.2,1.689689922,NA,0.209844961,1.411782946,8.052087188,1.196848231,6.727742898
4289,130.4,2.833803681,NA,0.276625767,1.82601227,10.24417831,1.551908346,6.601020179
4290,82.4,2.27368932,NA,0.180582524,2.451067961,12.59086023,0.9276321,13.5731183
4291,196.4,0.98,NA,0.16,0.7,6.125,1.4,4.375
4292,50,1.5,NA,0.17,0.78,8.823529412,1.923076923,4.588235294
4293,152.8,1.259842932,NA,0.109397906,1.087958115,11.51615216,1.157988451,9.944962886
4294,159.2,1.138040201,NA,0.277487437,0.957688442,4.101231441,1.188319866,3.451285768
4295,269.2,1.082644874,NA,0.117830609,0.995661218,9.188146299,1.087362704,8.44993696
4296,118,1.221186441,NA,0.141220339,0.792711864,8.647383583,1.540517427,5.613298124
4297,129.2,1.141547988,NA,0.1,0.977678019,11.41547988,1.167611387,9.77678019
4298,203.2,1.172755906,NA,0.11015748,0.610472441,10.64617587,1.921062815,5.541815599
4299,119.2,1.194765101,NA,0.076442953,0.45,15.62949957,2.655033558,5.886742758
4300,214,1.075514019,NA,0.119439252,0.75635514,9.004694864,1.421969604,6.332550877
4301,146,1.222054795,NA,0.12260274,0.988493151,9.967597747,1.236280488,8.062569817
4302,74,0.948513514,NA,0.091540541,0.436189189,10.36167695,2.174546133,4.764983735
4303,109.6,1.134306569,NA,0.158868613,0.837262774,7.139903519,1.354779651,5.270158518
4304,166.8,1.104628297,NA,0.188561151,0.890671463,5.858196618,1.240219703,4.723515201
4305,139.2,2.86,NA,0.35,2.290833333,8.171428571,1.248453983,6.545238094
4306,90.6,1.34004415,NA,0.16419426,0.708145695,8.161333715,1.892328315,4.312852928
4307,179.2,1.397767857,NA,0.132678571,0.855892857,10.5349933,1.633110787,6.450874852
4308,106.8,1.375561798,NA,0.253202247,1.165280899,5.432660311,1.180455115,4.602174399
4309,67.8,2.476902655,NA,0.242330383,1.172979351,10.22118079,2.111633639,4.840413887
4310,172,2.483953488,NA,0.753953488,0.905348837,3.294571253,2.743642435,1.200801974
4311,50.4,2.848809524,NA,0.240674603,1.720595238,11.83676835,1.655711617,7.149051942
4312,130.8,1.460030581,NA,0.098501529,0.721039755,14.82241541,2.024896091,7.32008693
4313,106,1.21045283,NA,0.103962264,0.683773585,11.64319421,1.770253863,6.577132497
4314,303.6,1.417022398,NA,0.142239789,1.146258235,9.96220824,1.236215675,8.058632841
4315,254.4,1.508930818,NA,0.168930818,0.999528302,8.932241233,1.509642914,5.916790754
4316,155.2,1.498762887,NA,0.167319588,1.47556701,8.957486119,1.015719975,8.818853953
4317,100,1.35048,NA,0.15344,1.25824,8.801355579,1.073308749,8.200208551
4318,372.8,3.24,NA,0.28,1.99,11.57142857,1.628140704,7.107142857
4319,193.6,1.181342975,NA,0.128347107,1.324896694,9.204282065,0.891649123,10.32276243
4320,88,1.307272727,NA,0.149181818,0.903954545,8.76294943,1.446170866,6.059414995
4321,269.6,1.956824926,NA,0.150771513,2.137863501,12.97874437,0.915317992,14.17949226
4322,226,1.51,NA,0.25,1.92,6.04,0.786458333,7.68
4323,160.4,1.51,NA,0.17,1.18,8.882352941,1.279661017,6.941176471
4324,148.8,1.420887097,NA,0.264032258,1.544516129,5.381490534,0.919956141,5.849725108
4325,201.6,1.87,NA,0.14,1.79,13.35714286,1.044692737,12.78571429
4326,129.6,1.354166667,NA,0.250740741,1.107222222,5.400664693,1.223030608,4.415805017
4327,66.4,1.460963855,NA,0.356746988,1.509759036,4.095238094,0.967680153,4.23201621
4328,332.8,1.26,NA,0.14,0.71,9,1.774647887,5.071428571
4329,193.2,1.035031056,NA,0.115217391,0.681677019,8.983288434,1.518359908,5.916442067
4330,79.2,1.618484848,NA,0.257323232,1.585151515,6.289695786,1.021028484,6.160157024
4331,134.8,1.097477745,NA,0.191513353,1.048367953,5.730554699,1.046844042,5.47412458
4332,367.2,1.330610022,NA,0.16335512,1.176328976,8.145505461,1.131154676,7.201053606
4333,459.6,1.41,NA,0.13,0.92,10.84615385,1.532608696,7.076923077
4334,146.8,1.607275204,NA,0.24506812,2.226893733,6.558483429,0.72175658,9.086835664
4335,231.2,1.08,NA,0.09,1.43,12,0.755244755,15.88888889
4336,286.4,0.960391061,NA,0.121452514,0.748044693,7.907543692,1.283868558,6.159153634
4337,180.8,1.797411504,NA,0.118451327,1.214513274,15.17426229,1.479943894,10.25326862
4338,270,1.429703704,NA,0.116074074,1.091333333,12.31716657,1.310052264,9.402042122
4339,230,1.523182609,NA,0.102591304,1.334921739,14.84709278,1.141027646,13.01203598
4340,140.4,1.67968661,NA,0.094615385,1.117663818,17.75278524,1.502854958,11.81270697
4341,244,2.472614754,NA,0.194254098,2.082663934,12.72876495,1.187236555,10.72133847
4342,124,2.173032258,NA,0.291451613,1.237677419,7.455893744,1.755733945,4.246596566
4343,210.3,1.85148835,NA,0.244864479,1.679814551,7.561277804,1.102198066,6.86018061
4344,112.4,1.275088968,NA,0.141565836,1.03113879,9.007038732,1.236583262,7.283810975
4345,117.5,1.961523404,NA,0.129259574,0.999302128,15.17507248,1.962893252,7.73097185
4346,244.8,1.861372549,NA,0.195490196,0.942614379,9.521564698,1.974691444,4.821798731
4347,138,3.570434783,NA,0.267971014,1.505217391,13.32395892,2.372039284,5.617090328
4348,81.6,2.121029412,NA,0.449705882,1.343676471,4.716481365,1.578526868,2.987900592
4349,108.8,2.276691176,NA,0.339742647,0.836102941,6.701222811,2.722979509,2.46098907
4350,74,1.623459459,NA,0.131837838,1.009675676,12.31406312,1.607901921,7.658466578
4351,312.8,1.83,NA,0.22,1.2,8.318181818,1.525,5.454545455
4352,156.4,1.620511509,NA,0.132710997,1.301381074,12.21083064,1.245224432,9.80612838
4353,204.8,1.25484375,NA,0.13234375,0.875625,9.481700118,1.433083512,6.616292798
4354,60.4,1.513112583,NA,0.095496689,1.011788079,15.84466015,1.495483703,10.5950069
4355,63.6,1.582075472,NA,0.125330189,0.968820755,12.62325929,1.632990895,7.730146765
4356,70.8,1.739152542,NA,0.130112994,1.206045198,13.36647854,1.442029324,9.269214096
4357,113.8,2.786010545,NA,0.143286467,2.518066784,19.44364045,1.10640852,17.57365393
4358,38.3,1.667232376,NA,0.103446475,1.547362924,16.1168602,1.077466928,14.95810199
4359,23.2,2.179396552,NA,0.162931034,1.611982759,13.37619052,1.351997433,9.893650825
4360,370.4,1.842138229,NA,0.155356371,1.956954644,11.85750039,0.941329036,12.59655225
4361,99.6,1.593172691,NA,0.114176707,1.429959839,13.95357015,1.114138067,12.52409424
4362,161.5,1.499721362,NA,0.13371517,1.28520743,11.21579071,1.166909969,9.611530464
4363,124.4,1.808745981,NA,0.135080386,1.557395498,13.39014519,1.161391556,11.52939775
4364,184,1.783728261,NA,0.121146739,1.152005435,14.72370016,1.548367922,9.509174118
4365,53.4,1.655430712,NA,0.151235955,1.43576779,10.94601288,1.152993349,9.493561171
4366,250,2.896016,NA,0.195104,2.148384,14.8434476,1.347997378,11.01148106
4367,206,2.217203883,NA,0.140135922,1.600524272,15.82180965,1.385298506,11.42122768
4368,60.4,2.296357616,NA,0.18986755,2.114172185,12.09452387,1.086173412,11.13498428
4369,78,1.906820513,NA,0.133897436,1.104358974,14.24090386,1.726631066,8.24779777
4370,143.6,1.626267409,NA,0.090696379,0.82091922,17.93089677,1.981032201,9.051289909
4371,199.2,1.941084337,NA,0.265421687,1.266506024,7.313209252,1.532629376,4.771674984
4372,160,1.1768,NA,0.1054,0.6603,11.16508539,1.782220203,6.264705882
4373,157.6,1.489010152,NA,0.115786802,1.067284264,12.85992986,1.395139235,9.217667692
4374,230,2.277443478,NA,0.236382609,3.639113043,9.634564436,0.625823779,15.39501175
4375,201.2,1.465884692,NA,0.100636183,0.740039761,14.56617936,1.980818828,7.35361516
4376,114,1.424473684,NA,0.099526316,0.631447368,14.31253302,2.255886644,6.344526688
4377,123.2,1.735519481,NA,0.139155844,1.051266234,12.47176857,1.650884833,7.55459637
4378,189.6,1.683080169,NA,0.186329114,1.304767932,9.032835142,1.289945996,7.002490937
4379,194,2.386742268,NA,0.208701031,0.966680412,11.43617862,2.469008618,4.631890927
4380,275.2,1.328015988,NA,0.097703488,0.989811047,13.59230888,1.341686367,10.1307647
4381,26.3,1.844828897,NA,0.136387833,1.554410646,13.5263451,1.18683496,11.3969891
4382,79.2,2.151616162,NA,0.229494949,1.221818182,9.375440163,1.76099537,5.323943674
4383,116.8,1.384606164,NA,0.302191781,1.746164384,4.581878962,0.792941476,5.77833182
4384,373.6,1.280899358,NA,0.138286938,1.245117773,9.262620002,1.02873751,9.003871161
4385,168,1.932380952,NA,0.203238095,1.135142857,9.50796627,1.70232402,5.585285854
4386,309.2,1.918272962,NA,0.209883571,1.464210867,9.13970042,1.310107038,6.976300527
4387,188,1.908382979,NA,0.242595745,1.587702128,7.866514637,1.201977969,6.544641284
4388,745.6,1.336309013,NA,0.126644313,2.02013412,10.55167012,0.661495195,15.95124228
4389,515.6,1.55,NA,0.161660202,1.198425136,9.588012268,1.29336406,7.413235423
4390,34.4,2.48627907,NA,0.220813953,3.200232558,11.25961035,0.776905748,14.49289103
4391,26.6,2.021616541,NA,0.138458647,1.374360902,14.60086881,1.470950271,9.926147133
4392,24.2,1.970950413,NA,0.156033058,1.257892562,12.63162075,1.566867054,8.061705501
4393,143.2,2.381564246,NA,0.148547486,0.772178771,16.03234299,3.084213573,5.198194812
4394,275.2,1.705537791,NA,0.148895349,0.999781977,11.45460756,1.705909719,6.714662236
4395,248.8,1.980916399,NA,0.387234727,2.039131833,5.115544296,0.971450873,5.265880591
4396,88.4,2.099321267,NA,0.259547511,1.500995475,8.088389131,1.398619318,5.783124135
4397,102.4,1.438867188,NA,0.096835938,0.438242188,14.85881397,3.283269451,4.525615149
4398,154.4,1.780990933,NA,0.108341969,0.692953368,16.43860592,2.570145431,6.395982779
4399,95.6,1.327782427,NA,0.086694561,0.610251046,15.31563701,2.175797052,7.039092637
4400,126.4,1.236265823,NA,0.081139241,0.559113924,15.23634936,2.211116143,6.890795589
4401,46.8,1.97,NA,0.172222222,1.141111111,11.43870969,1.726387537,6.62580646
4402,155.2,1.868891753,NA,0.093002577,0.920618557,20.09505342,2.030039194,9.898849975
4403,159.6,1.397518797,NA,0.071629073,0.650200501,19.51049676,2.149365918,9.077326758
4404,193.2,1.70057971,NA,0.102505176,0.672028986,16.5901838,2.530515417,6.556049287
4405,107.3,1.915442684,NA,0.120475303,0.952684063,15.89904849,2.01057492,7.907712529
4406,285,1.846133333,NA,0.137508772,1.789094737,13.42556774,1.031881261,13.01076805
4407,107.6,1.526319703,NA,0.093345725,0.700260223,16.35125447,2.179646441,7.501792107
4408,157.2,1.14,NA,0.08,0.4,14.25,2.85,5
4409,215.2,1.95,NA,0.22,1.71,8.863636364,1.140350877,7.772727273
4410,185.6,1.547241379,NA,0.122413793,1.294827586,12.63943663,1.19494008,10.5774648
4411,213.2,2.503996248,NA,0.162532833,0.868499062,15.40609489,2.88313063,5.343529956
4412,113.2,1.112632509,NA,0.064575972,0.625865724,17.22982209,1.77774955,9.691928818
4413,133.2,1.807747748,NA,0.118318318,0.852672673,15.27868025,2.120095794,7.206599007
4414,90.8,1.475814978,NA,0.131101322,1.548281938,11.25705642,0.953195243,11.80981179
4415,26.2,2.024351145,NA,0.127938931,2.195801527,15.8227924,0.921918999,17.16288787
4416,48.8,1.587704918,NA,0.127459016,1.670655738,12.45659168,0.950348346,13.10739554
4417,37.6,1.881595745,NA,0.169680851,2.921702128,11.08902822,0.6440067,17.21880879
4418,165.6,1.371521739,NA,0.084396135,0.756135266,16.25100177,1.813857653,8.959358933
4419,128.4,1.33847352,NA,0.096884735,0.732928349,13.81511257,1.826199685,7.564951785
4420,159.2,1.71959799,NA,0.106432161,1.436080402,16.15675162,1.197424592,13.49291782
4421,183.2,2.686260917,NA,0.176200873,1.797052402,15.24544613,1.494815017,10.19888478
4422,229.2,1.557294939,NA,0.166823735,1.979109948,9.334972263,0.786866309,11.86347943
4423,752,1.78925266,NA,0.276609043,3.143446809,6.468525543,0.56920087,11.36422286
4424,567.1,1.931923823,NA,0.264038089,2.876469758,7.316837621,0.671630153,10.89414701
4425,397.6,2.076830986,NA,0.366707746,3.833644366,5.663450005,0.54173804,10.45422249
4426,98.6,1.890578093,NA,0.15306288,1.097565923,12.35164328,1.722518942,7.170686472
4427,201.8,1.911912785,NA,0.12567889,1.18246779,15.21268039,1.616883607,9.408642852
4428,195.5,2.093647059,NA,0.153202046,1.712046036,13.66592101,1.2228918,11.17508598
4429,115.7,1.765617978,NA,0.16741573,0.931460674,10.54630875,1.895536792,5.5637584
4430,332.1,1.883143631,NA,0.207190605,2.160779886,9.088943155,0.871511089,10.42894723
4431,901.4,2.423350344,NA,0.256775017,3.430125361,9.437640672,0.706490314,13.35848558
4432,350.5,1.583666191,NA,0.21788873,2.035232525,7.268233612,0.778125434,9.340696625
4433,245.1,1.875181559,NA,0.176642187,2.73875153,10.6157062,0.684684806,15.50451552
4434,254.6,2.097996858,NA,0.161374705,1.668499607,13.00077889,1.257415255,10.33928835
4435,400.3,2.211646265,NA,0.188433675,3.618753435,11.73700118,0.611162464,19.20438815
4436,586.2,2.243964517,NA,0.178635278,2.681811668,12.56170977,0.836734564,15.01277742
4437,411.6,1.665218659,NA,0.154975705,2.722303207,10.74503038,0.611694779,17.56599983
4438,417.5,1.599834731,NA,0.227916168,2.962644311,7.019399918,0.540002296,12.99883346
4439,637.4,1.851148415,NA,0.279883903,2.687006589,6.613986711,0.688925893,9.600432752
4440,180.3,2.097803661,NA,0.223150305,2.366982806,9.400855002,0.886277524,10.60712333
4441,138.3,1.73911786,NA,0.251829356,1.223007954,6.905937765,1.422000449,4.856494785
4442,301.1,1.396539356,NA,0.235204251,1.418555297,5.937560015,0.984480026,6.031163514
4443,169.1,1.563956239,NA,0.12366647,1.193163808,12.64656652,1.310764061,9.648240206
4444,330.5,1.421960666,NA,0.104565809,1.679037821,13.59871529,0.846890194,16.05723551
4445,137,1.495065693,NA,0.076569343,0.966364964,19.52564348,1.547102543,12.62078171
4446,589.3,1.705168844,NA,0.221333786,2.578167317,7.704060346,0.661387968,11.64832249
4447,452.8,1.419434629,NA,0.202924028,1.841245583,6.994906631,0.770909998,9.073571036
4448,151.8,2.513162055,NA,0.201106719,1.645019763,12.49665883,1.527739734,8.179834921
4449,271.1,1.958118775,NA,0.187015861,2.304348949,10.47033532,0.849749243,12.32167655
4450,506.3,2.194566463,NA,0.396859569,3.016590954,5.529831292,0.727498854,7.601154639
4451,302.3,1.948322858,NA,0.168680119,2.000353953,11.55040007,0.973989056,11.85886022
4452,507.5,2.08875665,NA,0.163856158,3.587903448,12.74750168,0.582166349,21.89666529
4453,352.7,2.813348455,NA,0.270391267,2.64073717,10.40473121,1.065364811,9.76635525
4454,394.2,2.407272958,NA,0.255672248,4.456953323,9.415464435,0.54011626,17.43229215
4455,323.6,1.799703337,NA,0.304190358,2.997935723,5.916372067,0.600314184,9.8554594
4456,393.7,2.241828804,NA,0.323263907,3.762534925,6.93498023,0.595829367,11.63920513
4457,90.9,3.177139714,NA,0.396776678,3.501947195,8.007375156,0.907249464,8.825990511
